time,speed,phonePressure
2022-11-22T08:48:07.581-07:00,0,86.85631
2022-11-22T08:48:07.904-07:00,0,86.85631
2022-11-22T08:48:08.234-07:00,0,86.8563
2022-11-22T08:48:08.564-07:00,0,86.8563
2022-11-22T08:48:08.901-07:00,0,86.8563
2022-11-22T08:48:09.225-07:00,0,86.8563
2022-11-22T08:48:09.555-07:00,0,86.8563
2022-11-22T08:48:09.885-07:00,0,86.8563
2022-11-22T08:48:10.219-07:00,0,86.8563
2022-11-22T08:48:10.545-07:00,0,86.85625
2022-11-22T08:48:10.875-07:00,0,86.85625
2022-11-22T08:48:11.220-07:00,0,86.85625
2022-11-22T08:48:11.538-07:00,0,86.85603
2022-11-22T08:48:11.865-07:00,0,86.85603
2022-11-22T08:48:12.195-07:00,0,86.85603
2022-11-22T08:48:12.539-07:00,0,86.85601
2022-11-22T08:48:12.861-07:00,0,86.85601
2022-11-22T08:48:13.186-07:00,0,86.85601
2022-11-22T08:48:13.515-07:00,0,86.8557
2022-11-22T08:48:13.851-07:00,0,86.8557
2022-11-22T08:48:14.181-07:00,0,86.8557
2022-11-22T08:48:14.506-07:00,0,86.8557
2022-11-22T08:48:14.836-07:00,0,86.8557
2022-11-22T08:48:15.169-07:00,0,86.8557
2022-11-22T08:48:15.499-07:00,0,86.8557
2022-11-22T08:48:15.826-07:00,0,86.85554
2022-11-22T08:48:16.156-07:00,0,86.85554
2022-11-22T08:48:16.498-07:00,0,86.85554
2022-11-22T08:48:16.821-07:00,0,86.85543
2022-11-22T08:48:17.146-07:00,0,86.85543
2022-11-22T08:48:17.476-07:00,0,86.85543
2022-11-22T08:48:17.818-07:00,0,86.8554
2022-11-22T08:48:18.141-07:00,0,86.8554
2022-11-22T08:48:18.467-07:00,0,86.8554
2022-11-22T08:48:18.797-07:00,0,86.8554
2022-11-22T08:48:19.138-07:00,0,86.85532
2022-11-22T08:48:19.460-07:00,0,86.85532
2022-11-22T08:48:19.787-07:00,0,86.85532
2022-11-22T08:48:20.117-07:00,0,86.85535
2022-11-22T08:48:20.457-07:00,0,86.85535
2022-11-22T08:48:20.781-07:00,0,86.85535
2022-11-22T08:48:21.107-07:00,0,86.85535
2022-11-22T08:48:21.438-07:00,0,86.85535
2022-11-22T08:48:21.768-07:00,0,86.85535
2022-11-22T08:48:22.099-07:00,0,86.85535
2022-11-22T08:48:22.428-07:00,0,86.85535
2022-11-22T08:48:22.758-07:00,0,86.85535
2022-11-22T08:48:23.098-07:00,0,86.85535
2022-11-22T08:48:23.418-07:00,0,86.85535
2022-11-22T08:48:23.748-07:00,0,86.85535
2022-11-22T08:48:24.078-07:00,0,86.85535
2022-11-22T08:48:24.417-07:00,0,86.85534
2022-11-22T08:48:24.738-07:00,0,86.85534
2022-11-22T08:48:25.068-07:00,0,86.85534
2022-11-22T08:48:25.398-07:00,0,86.85529
2022-11-22T08:48:25.737-07:00,0,86.85529
2022-11-22T08:48:26.059-07:00,0,86.85529
2022-11-22T08:48:26.389-07:00,0,86.85519
2022-11-22T08:48:26.719-07:00,0,86.85519
2022-11-22T08:48:27.058-07:00,0,86.85519
2022-11-22T08:48:27.382-07:00,0,86.85509
2022-11-22T08:48:27.709-07:00,0,86.85509
2022-11-22T08:48:28.039-07:00,0,86.85509
2022-11-22T08:48:28.376-07:00,0,86.85509
2022-11-22T08:48:28.699-07:00,0,86.85504
2022-11-22T08:48:29.029-07:00,0,86.85504
2022-11-22T08:48:29.359-07:00,0,86.85504
2022-11-22T08:48:29.697-07:00,0,86.85489
2022-11-22T08:48:30.020-07:00,0,86.85489
2022-11-22T08:48:30.350-07:00,0,86.85489
2022-11-22T08:48:30.680-07:00,0,86.85486
2022-11-22T08:48:31.019-07:00,0,86.85486
2022-11-22T08:48:31.340-07:00,0,86.85486
2022-11-22T08:48:31.670-07:00,0,86.85484
2022-11-22T08:48:32.000-07:00,0,86.85484
2022-11-22T08:48:32.339-07:00,0,86.85484
2022-11-22T08:48:32.660-07:00,0,86.85484
2022-11-22T08:48:32.990-07:00,0,86.85486
2022-11-22T08:48:33.320-07:00,0,86.85486
2022-11-22T08:48:33.657-07:00,0,86.85486
2022-11-22T08:48:33.984-07:00,0,86.85489
2022-11-22T08:48:34.311-07:00,0,86.85489
2022-11-22T08:48:34.641-07:00,0,86.85489
2022-11-22T08:48:34.977-07:00,0,86.85491
2022-11-22T08:48:35.301-07:00,0,86.85491
2022-11-22T08:48:35.631-07:00,0,86.85491
2022-11-22T08:48:35.961-07:00,0,86.85493
2022-11-22T08:48:36.298-07:00,0,86.85493
2022-11-22T08:48:36.621-07:00,0,86.85493
2022-11-22T08:48:36.951-07:00,0,86.85493
2022-11-22T08:48:37.281-07:00,0,86.85495
2022-11-22T08:48:37.619-07:00,0,86.85495
2022-11-22T08:48:37.941-07:00,0,86.85495
2022-11-22T08:48:38.272-07:00,0,86.85493
2022-11-22T08:48:38.602-07:00,0,86.85493
2022-11-22T08:48:38.938-07:00,0,86.85493
2022-11-22T08:48:39.262-07:00,0,86.85469
2022-11-22T08:48:39.592-07:00,0,86.85469
2022-11-22T08:48:39.922-07:00,0,86.85469
2022-11-22T08:48:40.257-07:00,0,86.85455
2022-11-22T08:48:40.584-07:00,0,86.85455
2022-11-22T08:48:40.912-07:00,0,86.85455
2022-11-22T08:48:41.242-07:00,0,86.85455
2022-11-22T08:48:41.572-07:00,0,86.85439
2022-11-22T08:48:41.903-07:00,0,86.85439
2022-11-22T08:48:42.232-07:00,0,86.85439
2022-11-22T08:48:42.563-07:00,0,86.85439
2022-11-22T08:48:42.899-07:00,0,86.85439
2022-11-22T08:48:43.223-07:00,0,86.85439
2022-11-22T08:48:43.553-07:00,0,86.85442
2022-11-22T08:48:43.883-07:00,0,86.85442
2022-11-22T08:48:44.219-07:00,0,86.85442
2022-11-22T08:48:44.543-07:00,0,86.85456
2022-11-22T08:48:44.873-07:00,0,86.85456
2022-11-22T08:48:45.203-07:00,0,86.85456
2022-11-22T08:48:45.539-07:00,0,86.85464
2022-11-22T08:48:45.863-07:00,0,86.85464
2022-11-22T08:48:46.194-07:00,0,86.85464
2022-11-22T08:48:46.524-07:00,0,86.85464
2022-11-22T08:48:46.858-07:00,0,86.85469
2022-11-22T08:48:47.184-07:00,0,86.85469
2022-11-22T08:48:47.514-07:00,0,86.85469
2022-11-22T08:48:47.844-07:00,0,86.85469
2022-11-22T08:48:48.177-07:00,0,86.85469
2022-11-22T08:48:48.504-07:00,0,86.85469
2022-11-22T08:48:48.834-07:00,0,86.85462
2022-11-22T08:48:49.164-07:00,0,86.85462
2022-11-22T08:48:49.501-07:00,0,86.85462
2022-11-22T08:48:49.824-07:00,0,86.85453
2022-11-22T08:48:50.154-07:00,0,86.85453
2022-11-22T08:48:50.490-07:00,0,86.85453
2022-11-22T08:48:50.818-07:00,0,86.85453
2022-11-22T08:48:51.145-07:00,0,86.8545
2022-11-22T08:48:51.475-07:00,0,86.8545
2022-11-22T08:48:51.816-07:00,0,86.8545
2022-11-22T08:48:52.140-07:00,0,86.85447
2022-11-22T08:48:52.465-07:00,0,86.85447
2022-11-22T08:48:52.795-07:00,0,86.85447
2022-11-22T08:48:53.138-07:00,0,86.85447
2022-11-22T08:48:53.458-07:00,0,86.85447
2022-11-22T08:48:53.785-07:00,0,86.85447
2022-11-22T08:48:54.115-07:00,0,86.85461
2022-11-22T08:48:54.459-07:00,0,86.85461
2022-11-22T08:48:54.776-07:00,0,86.85461
2022-11-22T08:48:55.106-07:00,0,86.85461
2022-11-22T08:48:55.436-07:00,0,86.85461
2022-11-22T08:48:55.777-07:00,0,86.85461
2022-11-22T08:48:56.100-07:00,0,86.85461
2022-11-22T08:48:56.426-07:00,0,86.85455
2022-11-22T08:48:56.756-07:00,0,86.85455
2022-11-22T08:48:57.088-07:00,0,86.85455
2022-11-22T08:48:57.417-07:00,0,86.85454
2022-11-22T08:48:57.746-07:00,0,86.85454
2022-11-22T08:48:58.076-07:00,0,86.85454
2022-11-22T08:48:58.416-07:00,0,86.8545
2022-11-22T08:48:58.741-07:00,0,86.8545
2022-11-22T08:48:59.067-07:00,0,86.8545
2022-11-22T08:48:59.397-07:00,0,86.8545
2022-11-22T08:48:59.740-07:00,0,86.85448
2022-11-22T08:49:00.058-07:00,0,86.85448
2022-11-22T08:49:00.387-07:00,0,86.85448
2022-11-22T08:49:00.717-07:00,0,86.85448
2022-11-22T08:49:01.058-07:00,0,86.85448
2022-11-22T08:49:01.377-07:00,0,86.85448
2022-11-22T08:49:01.707-07:00,0,86.85464
2022-11-22T08:49:02.037-07:00,0,86.85464
2022-11-22T08:49:02.379-07:00,0,86.85464
2022-11-22T08:49:02.700-07:00,0,86.85464
2022-11-22T08:49:03.028-07:00,0,86.85464
2022-11-22T08:49:03.358-07:00,0,86.85464
2022-11-22T08:49:03.689-07:00,0,86.85464
2022-11-22T08:49:04.019-07:00,0,86.85456
2022-11-22T08:49:04.348-07:00,0,86.85456
2022-11-22T08:49:04.678-07:00,0,86.85456
2022-11-22T08:49:05.017-07:00,0,86.8545
2022-11-22T08:49:05.340-07:00,0,86.8545
2022-11-22T08:49:05.668-07:00,0,86.8545
2022-11-22T08:49:05.998-07:00,0,86.8545
2022-11-22T08:49:06.338-07:00,0,86.8545
2022-11-22T08:49:06.658-07:00,0,86.8545
2022-11-22T08:49:06.988-07:00,0,86.85442
2022-11-22T08:49:07.319-07:00,0,86.85442
2022-11-22T08:49:07.660-07:00,0,86.85442
2022-11-22T08:49:07.979-07:00,0,86.85442
2022-11-22T08:49:08.309-07:00,0,86.85442
2022-11-22T08:49:08.639-07:00,0,86.85442
2022-11-22T08:49:08.978-07:00,0,86.85442
2022-11-22T08:49:09.301-07:00,0,86.85432
2022-11-22T08:49:09.629-07:00,0,86.85432
2022-11-22T08:49:09.959-07:00,0,86.85432
2022-11-22T08:49:10.289-07:00,0,86.85425
2022-11-22T08:49:10.619-07:00,0,86.85425
2022-11-22T08:49:10.949-07:00,0,86.85425
2022-11-22T08:49:11.279-07:00,0,86.85415
2022-11-22T08:49:11.618-07:00,0,86.85415
2022-11-22T08:49:11.940-07:00,0,86.85415
2022-11-22T08:49:12.270-07:00,0,86.85404
2022-11-22T08:49:12.600-07:00,0,86.85404
2022-11-22T08:49:12.938-07:00,0,86.85404
2022-11-22T08:49:13.260-07:00,0,86.85404
2022-11-22T08:49:13.590-07:00,0,86.85394
2022-11-22T08:49:13.920-07:00,0,86.85394
2022-11-22T08:49:14.260-07:00,0,86.85394
2022-11-22T08:49:14.580-07:00,0,86.85392
2022-11-22T08:49:14.910-07:00,0,86.85392
2022-11-22T08:49:15.240-07:00,0,86.85392
2022-11-22T08:49:15.577-07:00,0,86.85394
2022-11-22T08:49:15.905-07:00,0,86.85394
2022-11-22T08:49:16.231-07:00,0,86.85394
2022-11-22T08:49:16.561-07:00,0,86.85399
2022-11-22T08:49:16.891-07:00,0,86.85399
2022-11-22T08:49:17.221-07:00,0,86.85399
2022-11-22T08:49:17.551-07:00,0,86.85399
2022-11-22T08:49:17.881-07:00,0,86.85403
2022-11-22T08:49:18.218-07:00,0,86.85403
2022-11-22T08:49:18.541-07:00,0,86.85403
2022-11-22T08:49:18.871-07:00,0,86.85408
2022-11-22T08:49:19.202-07:00,0,86.85408
2022-11-22T08:49:19.539-07:00,0,86.85408
2022-11-22T08:49:19.862-07:00,0,86.85413
2022-11-22T08:49:20.192-07:00,0,86.85413
2022-11-22T08:49:20.522-07:00,0,86.85413
2022-11-22T08:49:20.860-07:00,0,86.85413
2022-11-22T08:49:21.182-07:00,0,86.85413
2022-11-22T08:49:21.512-07:00,0,86.85413
2022-11-22T08:49:21.842-07:00,0,86.85413
2022-11-22T08:49:22.179-07:00,0,86.85416
2022-11-22T08:49:22.502-07:00,0,86.85416
2022-11-22T08:49:22.834-07:00,0,86.85416
2022-11-22T08:49:23.162-07:00,0,86.85416
2022-11-22T08:49:23.497-07:00,0,86.85416
2022-11-22T08:49:23.822-07:00,0,86.85416
2022-11-22T08:49:24.152-07:00,0,86.85419
2022-11-22T08:49:24.483-07:00,0,86.85419
2022-11-22T08:49:24.818-07:00,0,86.85419
2022-11-22T08:49:25.143-07:00,0,86.85419
2022-11-22T08:49:25.473-07:00,0,86.85419
2022-11-22T08:49:25.803-07:00,0,86.85419
2022-11-22T08:49:26.138-07:00,0,86.85419
2022-11-22T08:49:26.463-07:00,0,86.85419
2022-11-22T08:49:26.793-07:00,0,86.85419
2022-11-22T08:49:27.124-07:00,0,86.85419
2022-11-22T08:49:27.460-07:00,0,86.85406
2022-11-22T08:49:27.783-07:00,0,86.85406
2022-11-22T08:49:28.113-07:00,0,86.85406
2022-11-22T08:49:28.443-07:00,0,86.85406
2022-11-22T08:49:28.777-07:00,0,86.85406
2022-11-22T08:49:29.106-07:00,0,86.85406
2022-11-22T08:49:29.434-07:00,0,86.85409
2022-11-22T08:49:29.764-07:00,0,86.85409
2022-11-22T08:49:30.098-07:00,0,86.85409
2022-11-22T08:49:30.424-07:00,0,86.85409
2022-11-22T08:49:30.754-07:00,0,86.85409
2022-11-22T08:49:31.084-07:00,0,86.85409
2022-11-22T08:49:31.418-07:00,0,86.85409
2022-11-22T08:49:31.744-07:00,0,86.85406
2022-11-22T08:49:32.074-07:00,0,86.85406
2022-11-22T08:49:32.409-07:00,0,86.85406
2022-11-22T08:49:32.739-07:00,0,86.854
2022-11-22T08:49:33.065-07:00,0,86.854
2022-11-22T08:49:33.395-07:00,0,86.854
2022-11-22T08:49:33.738-07:00,0,86.854
2022-11-22T08:49:34.058-07:00,0,86.854
2022-11-22T08:49:34.385-07:00,0,86.854
2022-11-22T08:49:34.715-07:00,0,86.85397
2022-11-22T08:49:35.058-07:00,0,86.85397
2022-11-22T08:49:35.378-07:00,0,86.85397
2022-11-22T08:49:35.705-07:00,0,86.85397
2022-11-22T08:49:36.035-07:00,0,86.85397
2022-11-22T08:49:36.379-07:00,0,86.85397
2022-11-22T08:49:36.697-07:00,0,86.85397
2022-11-22T08:49:37.026-07:00,0,86.85397
2022-11-22T08:49:37.356-07:00,0,86.85397
2022-11-22T08:49:37.696-07:00,0,86.85397
2022-11-22T08:49:38.019-07:00,0,86.85394
2022-11-22T08:49:38.346-07:00,0,86.85394
2022-11-22T08:49:38.676-07:00,0,86.85394
2022-11-22T08:49:39.009-07:00,0,86.85397
2022-11-22T08:49:39.340-07:00,0,86.85397
2022-11-22T08:49:39.666-07:00,0,86.85397
2022-11-22T08:49:39.996-07:00,0,86.85397
2022-11-22T08:49:40.339-07:00,0,86.85395
2022-11-22T08:49:40.657-07:00,0,86.85395
2022-11-22T08:49:40.987-07:00,0,86.85395
2022-11-22T08:49:41.316-07:00,0,86.85397
2022-11-22T08:49:41.659-07:00,0,86.85397
2022-11-22T08:49:41.977-07:00,0,86.85397
2022-11-22T08:49:42.307-07:00,0,86.85397
2022-11-22T08:49:42.637-07:00,0,86.85397
2022-11-22T08:49:42.977-07:00,0,86.85397
2022-11-22T08:49:43.297-07:00,0,86.85397
2022-11-22T08:49:43.627-07:00,0,86.85397
2022-11-22T08:49:43.957-07:00,0,86.85397
2022-11-22T08:49:44.297-07:00,0,86.85397
2022-11-22T08:49:44.620-07:00,0,86.85405
2022-11-22T08:49:44.947-07:00,0,86.85405
2022-11-22T08:49:45.277-07:00,0,86.85405
2022-11-22T08:49:45.609-07:00,0,86.85409
2022-11-22T08:49:45.938-07:00,0,86.85409
2022-11-22T08:49:46.268-07:00,0,86.85409
2022-11-22T08:49:46.598-07:00,0,86.85416
2022-11-22T08:49:46.937-07:00,0,86.85416
2022-11-22T08:49:47.258-07:00,0,86.85416
2022-11-22T08:49:47.588-07:00,0,86.85416
2022-11-22T08:49:47.918-07:00,0,86.85416
2022-11-22T08:49:48.258-07:00,0,86.85416
2022-11-22T08:49:48.580-07:00,0,86.85416
2022-11-22T08:49:48.908-07:00,0,86.85423
2022-11-22T08:49:49.238-07:00,0,86.85423
2022-11-22T08:49:49.578-07:00,0,86.85423
2022-11-22T08:49:49.898-07:00,0,86.85423
2022-11-22T08:49:50.229-07:00,0,86.85423
2022-11-22T08:49:50.559-07:00,0,86.85423
2022-11-22T08:49:50.899-07:00,0,86.85423
2022-11-22T08:49:51.224-07:00,0,86.85423
2022-11-22T08:49:51.549-07:00,0,86.85423
2022-11-22T08:49:51.879-07:00,0,86.85423
2022-11-22T08:49:52.209-07:00,0,86.85423
2022-11-22T08:49:52.540-07:00,0,86.85423
2022-11-22T08:49:52.869-07:00,0,86.85423
2022-11-22T08:49:53.199-07:00,0,86.85424
2022-11-22T08:49:53.539-07:00,0,86.85424
2022-11-22T08:49:53.859-07:00,0,86.85424
2022-11-22T08:49:54.190-07:00,0,86.85424
2022-11-22T08:49:54.520-07:00,0,86.85424
2022-11-22T08:49:54.859-07:00,0,86.85424
2022-11-22T08:49:55.180-07:00,0,86.8542
2022-11-22T08:49:55.510-07:00,0,86.8542
2022-11-22T08:49:55.840-07:00,0,86.8542
2022-11-22T08:49:56.179-07:00,0,86.8542
2022-11-22T08:49:56.500-07:00,0,86.8542
2022-11-22T08:49:56.830-07:00,0,86.8542
2022-11-22T08:49:57.160-07:00,0,86.8542
2022-11-22T08:49:57.496-07:00,0,86.85423
2022-11-22T08:49:57.822-07:00,0,86.85423
2022-11-22T08:49:58.151-07:00,0,86.85423
2022-11-22T08:49:58.480-07:00,0,86.8543
2022-11-22T08:49:58.811-07:00,0,86.8543
2022-11-22T08:49:59.141-07:00,0,86.8543
2022-11-22T08:49:59.471-07:00,0,86.85439
2022-11-22T08:49:59.801-07:00,0,86.85439
2022-11-22T08:50:00.140-07:00,0,86.85439
2022-11-22T08:50:00.461-07:00,0,86.85448
2022-11-22T08:50:00.791-07:00,0,86.85448
2022-11-22T08:50:01.121-07:00,0,86.85448
2022-11-22T08:50:01.458-07:00,0,86.85448
2022-11-22T08:50:01.781-07:00,0,86.85448
2022-11-22T08:50:02.111-07:00,0,86.85448
2022-11-22T08:50:02.442-07:00,0,86.85448
2022-11-22T08:50:02.778-07:00,0,86.85442
2022-11-22T08:50:03.101-07:00,0,86.85442
2022-11-22T08:50:03.432-07:00,0,86.85442
2022-11-22T08:50:03.762-07:00,0,86.85435
2022-11-22T08:50:04.100-07:00,0,86.85435
2022-11-22T08:50:04.422-07:00,0,86.85435
2022-11-22T08:50:04.752-07:00,0,86.85428
2022-11-22T08:50:05.082-07:00,0,86.85428
2022-11-22T08:50:05.412-07:00,0,86.85428
2022-11-22T08:50:05.742-07:00,0,86.85427
2022-11-22T08:50:06.072-07:00,0,86.85427
2022-11-22T08:50:06.402-07:00,0,86.85427
2022-11-22T08:50:06.740-07:00,0,86.85427
2022-11-22T08:50:07.062-07:00,0,86.85428
2022-11-22T08:50:07.393-07:00,0,86.85428
2022-11-22T08:50:07.723-07:00,0,86.85428
2022-11-22T08:50:08.058-07:00,0,86.85429
2022-11-22T08:50:08.383-07:00,0,86.85429
2022-11-22T08:50:08.713-07:00,0,86.85429
2022-11-22T08:50:09.043-07:00,0,86.85429
